id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,,
1741,166,Mastercard,Debit,5733441683735970,2/1/2020,667,YES,2,$11039,2/1/2020,2020,,
4836,1277,Mastercard,Credit,5685035507383240,8/1/2017,135,YES,2,$19800,9/1/2012,2012,,
2714,718,Discover,Credit,6596755789941870,11/1/2024,931,YES,2,$5700,4/1/2013,2013,,
5796,718,Mastercard,Credit,5003485851351770,3/1/2011,861,NO,1,$7200,12/1/2003,2012,,
1189,718,Mastercard,Debit (Prepaid),5164766009976950,9/1/2020,691,YES,2,$11,2/1/2009,2013,,
711,1962,Mastercard,Debit,5422341110559650,10/1/2021,939,YES,2,$45373,1/1/2020,2020,,
3371,1962,Visa,Credit,4415046745142820,6/1/2011,166,NO,1,$21000,6/1/2007,2015,,
3798,1962,Visa,Debit,4343665057958600,8/1/2021,665,YES,1,$43287,7/1/2006,2013,,
2594,1962,Visa,Debit,4452357307336460,7/1/2021,260,YES,1,$42176,4/1/2008,2008,,
2126,1962,Mastercard,Debit,5322921857948890,3/1/2022,534,YES,2,$19789,3/1/2006,2010,,
2198,133,Mastercard,Debit,5241330528442150,7/1/2022,436,YES,1,$24508,3/1/2008,2009,,
4683,133,Mastercard,Debit,5386540540263310,3/1/2024,26,YES,1,$25197,9/1/2008,2011,,
6113,682,Mastercard,Credit,5512081974916790,10/1/2022,765,YES,2,$9300,12/1/2015,2015,,
6145,682,Visa,Debit,4605950682175490,8/1/2020,517,YES,1,$16047,12/1/2019,2019,,
5162,795,Mastercard,Debit,5902542975328330,12/1/2023,983,YES,1,$27795,10/1/2009,2014,,
4357,795,Discover,Credit,6917280872761370,4/1/2020,315,YES,2,$16100,8/1/2011,2011,,
5904,1849,Mastercard,Debit,5576035087378470,5/1/2023,481,YES,2,$14027,12/1/2007,2014,,
1011,1849,Discover,Credit,6737538441360610,8/1/2024,595,YES,1,$10600,2/1/2003,2007,,
3661,1732,Visa,Debit,4044316472139410,12/1/2023,596,YES,2,$26995,7/1/2000,2009,,
712,167,Mastercard,Credit,5226870809361780,1/1/2020,75,YES,1,$10400,1/1/2020,2020,,
1742,167,Mastercard,Credit,5067574894573930,9/1/2023,755,YES,2,$11400,2/1/2020,2020,,
942,167,Visa,Credit,4742301691992770,1/1/2022,16,YES,2,$11900,1/1/2020,2020,,
1987,1496,Visa,Debit,4414714260971090,9/1/2021,462,YES,1,$29065,2/1/2020,2020,,
713,1496,Mastercard,Debit (Prepaid),5483078601827870,7/1/2023,594,YES,2,$55,1/1/2020,2020,,
943,1496,Visa,Debit (Prepaid),4749171976917250,1/1/2020,187,YES,1,$89,1/1/2020,2020,,
1743,853,Mastercard,Credit,5994692166168760,3/1/2020,708,YES,2,$22800,2/1/2020,2020,,
6096,237,Visa,Credit,4187289847634830,4/1/2021,798,NO,2,$4300,12/1/2013,2013,,
3574,237,Visa,Debit,4145423192370460,2/1/2021,398,NO,1,$38900,6/1/2013,2013,,
4238,769,Discover,Credit,6514958752973690,11/1/2012,261,NO,1,$9500,8/1/2008,2009,,
1744,769,Mastercard,Debit,5648870697869370,2/1/2020,686,YES,2,$17633,2/1/2020,2020,,
3298,2,Mastercard,Credit,5191615123045320,11/1/2020,485,YES,1,$7400,6/1/2005,2011,,
3593,2,Mastercard,Debit,5458954548704070,7/1/2024,47,YES,1,$9001,6/1/2015,2015,,
2576,2,Mastercard,Debit,5077942665919870,8/1/2023,127,NO,2,$9669,4/1/2008,2011,,
6073,2,Mastercard,Debit,5617443939610340,8/1/2024,813,YES,2,$16491,12/1/2012,2012,,
2919,2,Visa,Credit,4809764397537140,12/1/2013,939,YES,1,$7800,5/1/2006,2012,,
3153,313,Mastercard,Debit,5401966281135700,2/1/2023,737,YES,2,$12183,5/1/2014,2014,,
4804,313,Visa,Credit,4142618269549470,12/1/2022,716,YES,1,$8900,9/1/2010,2016,,
714,1624,Mastercard,Debit,5141201123047050,10/1/2023,639,NO,1,$13558,1/1/2020,2020,,
1988,1624,Visa,Credit,4562385865984510,6/1/2023,2,YES,1,$12600,2/1/2020,2020,,
1745,958,Mastercard,Debit,5505033368140300,10/1/2023,281,YES,1,$10742,2/1/2020,2020,,
944,958,Visa,Credit,4393681534654140,2/1/2020,748,YES,2,$8100,1/1/2020,2020,,
945,958,Visa,Debit,4454771454125730,10/1/2024,884,YES,1,$12240,1/1/2020,2020,,
2938,989,Mastercard,Credit,5696485046042910,2/1/2024,764,YES,1,$28000,5/1/2007,2007,,
4613,989,Mastercard,Debit,5545483213832550,6/1/2020,645,NO,1,$19843,9/1/2006,2015,,
4354,989,Visa,Debit,4353181605005040,2/1/2021,19,YES,2,$4707,8/1/2010,2010,,
3039,989,Amex,Credit,309385388804488,1/1/2024,251,YES,1,$16200,5/1/2010,2010,,
3643,989,Mastercard,Debit (Prepaid),5331189129913280,10/1/2020,359,YES,1,$58,6/1/2019,2019,,
4124,989,Visa,Credit,4119849353170300,2/1/2020,170,YES,2,$21600,8/1/2003,2015,,
2511,989,Mastercard,Debit,5676028749684100,1/1/2022,678,YES,2,$4707,4/1/2006,2015,,
3979,989,Mastercard,Debit,5270284172540380,5/1/2024,714,YES,3,$27178,7/1/2011,2011,,
2976,1562,Mastercard,Credit,5819630613408760,3/1/2023,727,YES,2,$8100,5/1/2008,2014,,
168,1562,Mastercard,Debit,5980129246400400,2/1/2024,42,YES,2,$16815,1/1/2008,2014,,
3459,1562,Visa,Debit (Prepaid),4881855799456120,2/1/2022,637,YES,1,$0,6/1/2009,2012,,
2907,1983,Mastercard,Credit,5268892141706910,3/1/2023,905,YES,1,$51900,5/1/2006,2009,,
3399,1983,Mastercard,Credit,5634102457746990,2/1/2020,250,YES,1,$17700,6/1/2008,2009,,
2653,1983,Mastercard,Debit,5340780229634190,7/1/2023,257,YES,1,$47211,4/1/2010,2010,,
191,1091,Amex,Credit,386478516235378,3/1/2024,172,NO,2,$17800,1/1/2009,2009,,
1384,1091,Visa,Debit,4330882727770780,10/1/2019,22,YES,1,$29685,2/1/2018,2018,,
3507,1091,Visa,Credit,4724864981660920,8/1/2024,403,NO,1,$12700,6/1/2010,2013,,
3334,1091,Visa,Debit,4561951091545890,8/1/2022,691,YES,1,$21744,6/1/2006,2011,,
2013,759,Visa,Credit,4417109828447300,5/1/2002,812,YES,2,$15500,3/1/1999,2013,,
3716,759,Mastercard,Debit,5418111837859470,5/1/2022,529,YES,2,$23154,7/1/2004,2012,,
2230,759,Mastercard,Debit,5864938158181060,3/1/2012,438,YES,2,$8747,3/1/2009,2009,,
3101,759,Mastercard,Debit,5565412921641370,9/1/2024,992,YES,1,$25059,5/1/2011,2011,,
2069,779,Mastercard,Credit,5333842700329560,4/1/2018,191,YES,2,$14200,3/1/2004,2010,,
119,779,Visa,Debit,4906021631955320,1/1/2024,889,YES,2,$18888,1/1/2006,2014,,
1058,779,Mastercard,Debit,5260501863539740,10/1/2023,797,NO,2,$3099,2/1/2005,2013,,
4558,779,Mastercard,Debit,5948253675276940,11/1/2021,348,YES,2,$10656,9/1/2004,2011,,
3299,779,Mastercard,Debit,5510063639324750,6/1/2012,587,YES,2,$12698,6/1/2005,2010,,
4282,105,Visa,Credit,4359575208295250,9/1/2022,939,YES,1,$10200,8/1/2008,2012,,
4443,105,Visa,Credit,4835239816888340,4/1/2015,368,YES,2,$10100,8/1/2014,2014,,
3460,105,Visa,Credit,4754007965044970,1/1/2021,604,YES,1,$10700,6/1/2009,2013,,
1103,105,Amex,Credit,327833439977815,6/1/2012,215,YES,2,$6100,2/1/2007,2008,,
2499,105,Visa,Credit,4956654746579360,10/1/2023,15,YES,2,$8800,4/1/2005,2014,,
3632,1618,Mastercard,Debit,5677315632040260,1/1/2020,927,YES,1,$21280,6/1/2018,2018,,
5363,1618,Mastercard,Debit (Prepaid),5658794762166750,3/1/2023,663,YES,1,$111,11/1/2000,2010,,
3031,1618,Visa,Debit,4788096167141160,1/1/2024,88,YES,1,$26608,5/1/2009,2009,,
5729,1618,Visa,Debit,4032385619436580,3/1/2022,88,YES,2,$37619,11/1/2016,2016,,
3239,1168,Mastercard,Debit,5809446324429030,9/1/2020,480,YES,1,$25422,6/1/2002,2008,,
5300,1237,Visa,Debit,4967614598666280,12/1/2020,790,YES,2,$16053,10/1/2014,2014,,
2017,1237,Amex,Credit,304727353948890,7/1/2022,930,YES,1,$8400,3/1/2001,2014,,
3944,1237,Mastercard,Debit,5293034450657200,9/1/2021,829,YES,1,$14385,7/1/2010,2012,,
5163,1237,Mastercard,Debit,5908634356288230,12/1/2020,276,YES,2,$1607,10/1/2009,2011,,
2092,1237,Mastercard,Debit (Prepaid),5295399317930830,12/1/2015,543,YES,2,$51,3/1/2005,2007,,
3372,1237,Visa,Debit,4925352341824320,9/1/2023,570,YES,2,$5646,6/1/2007,2019,,
4283,699,Visa,Debit,4015359680044230,10/1/2021,867,YES,1,$20887,8/1/2008,2008,,
3285,699,Amex,Credit,361232830727034,8/1/2022,626,YES,1,$9500,6/1/2005,2005,,
3875,699,Visa,Debit,4029109059179280,8/1/2024,637,YES,2,$8960,7/1/2008,2014,,
4012,646,Mastercard,Debit,5084129042406420,5/1/2022,379,YES,2,$15822,7/1/2013,2013,,
6090,646,Mastercard,Debit,5171925674822490,8/1/2023,349,YES,1,$17057,12/1/2013,2013,,
2093,646,Mastercard,Credit,5417194878972790,4/1/2021,638,YES,2,$14500,3/1/2005,2019,,
715,499,Mastercard,Debit,5637089823683600,1/1/2023,543,YES,2,$14146,1/1/2020,2020,,
716,499,Mastercard,Debit,5024262627226050,3/1/2020,539,YES,1,$22392,1/1/2020,2020,,
5976,1403,Mastercard,Debit,5997533760937120,9/1/2013,563,YES,2,$21084,12/1/2009,2015,,
2830,1403,Mastercard,Debit,5658918047471970,3/1/2024,179,YES,2,$11889,5/1/2002,2014,,
5433,631,Mastercard,Credit,5693300103257690,10/1/2009,646,YES,1,$8600,11/1/2005,2006,,
4355,631,Visa,Debit,4085525339324200,9/1/2023,988,YES,1,$1740,8/1/2010,2010,,
4515,631,Mastercard,Debit,5364261943325010,6/1/2022,255,YES,1,$16908,9/1/2001,2013,,
2818,631,Mastercard,Debit,5164138227100830,7/1/2022,553,YES,1,$15591,5/1/2001,2012,,
3784,631,Mastercard,Debit,5093862705639580,5/1/2008,697,YES,2,$20974,7/1/2006,2007,,
717,631,Mastercard,Credit,5317076130104740,5/1/2022,81,YES,1,$7200,1/1/2020,2020,,
2596,631,Amex,Credit,354553734129805,2/1/2024,512,NO,1,$8500,4/1/2009,2010,,
4138,1070,Mastercard,Debit,5588241759620390,8/1/2022,902,YES,1,$28666,8/1/2004,2010,,
718,1070,Mastercard,Debit,5077019023912410,2/1/2022,452,NO,2,$24334,1/1/2020,2020,,
2923,1070,Amex,Credit,331661418672228,2/1/2020,340,YES,2,$13100,5/1/2007,2013,,
4684,1070,Mastercard,Debit (Prepaid),5003507127783500,1/1/2011,406,YES,2,$53,9/1/2008,2012,,
2908,1070,Mastercard,Debit,5485919338552930,11/1/2021,934,YES,1,$16898,5/1/2006,2013,,
5072,1070,Amex,Credit,310908674378136,2/1/2021,334,YES,2,$9600,10/1/2007,2008,,
2455,291,Amex,Credit,348934344491613,4/1/2005,705,YES,2,$6800,4/1/2004,2010,,
3221,291,Amex,Credit,352221649550364,10/1/2024,412,YES,2,$9900,6/1/2001,2006,,
169,291,Mastercard,Debit (Prepaid),5900191366508120,8/1/2018,94,YES,2,$52,1/1/2008,2011,,
5774,738,Mastercard,Credit,5997676532243280,8/1/2020,937,YES,2,$19600,12/1/2001,2013,,
2270,738,Visa,Credit,4975397225900590,10/1/2022,633,YES,2,$19300,3/1/2010,2010,,
1989,738,Visa,Debit,4554612997314660,10/1/2020,551,YES,1,$42253,2/1/2020,2020,,
204,738,Mastercard,Debit,5186294128669150,6/1/2023,648,YES,1,$21997,1/1/2009,2011,,
5140,142,Visa,Debit,4245753102284800,2/1/2020,47,YES,2,$20902,10/1/2008,2015,,
1046,142,Visa,Debit,4849801141196810,1/1/2021,469,YES,2,$2284,2/1/2004,2017,,
1990,1375,Visa,Credit,4750738672953670,3/1/2022,97,YES,1,$19800,2/1/2020,2020,,
719,1375,Mastercard,Debit,5317755409759520,6/1/2020,472,YES,1,$18364,1/1/2020,2020,,
5827,459,Amex,Credit,394462670377525,5/1/2018,988,YES,1,$6500,12/1/2005,2016,,
5620,459,Mastercard,Debit,5455692825493520,5/1/2024,886,YES,2,$1200,11/1/2010,2010,,
3170,459,Visa,Credit,4702160782866810,7/1/2022,32,YES,1,$6300,5/1/2015,2015,,
1991,459,Visa,Debit,4702909631016690,8/1/2024,296,YES,1,$13496,2/1/2020,2020,,
3625,459,Visa,Debit,4777682501119860,3/1/2022,841,NO,2,$10636,6/1/2017,2017,,
120,459,Visa,Credit,4115517902859170,2/1/2020,685,YES,1,$7000,1/1/2006,2018,,
1457,281,Discover,Credit,6057750888394990,10/1/2022,941,YES,2,$10000,2/1/2020,2020,,
4453,281,Visa,Credit,4027267585799410,2/1/2020,614,YES,2,$5700,8/1/2015,2015,,
946,498,Visa,Debit,4308818013677920,2/1/2020,200,YES,1,$9845,1/1/2020,2020,,
720,498,Mastercard,Debit,5762905101107710,1/1/2024,55,YES,2,$13597,1/1/2020,2020,,
3667,55,Mastercard,Credit,5654301247931830,10/1/2015,534,YES,1,$10300,7/1/2001,2017,,
4505,55,Mastercard,Debit,5279944889030780,9/1/2007,556,YES,2,$17775,9/1/2000,2008,,
3980,55,Mastercard,Debit,5603953556223240,7/1/2021,279,YES,2,$6056,7/1/2011,2011,,
3265,55,Visa,Debit,4806234146608190,8/1/2020,750,YES,1,$1736,6/1/2003,2012,,
5865,55,Mastercard,Debit,5124868578530620,5/1/2022,482,YES,1,$20573,12/1/2006,2014,,
6037,1370,Discover,Credit,6423896642709960,12/1/2024,893,YES,1,$18400,12/1/2011,2011,,
4957,1370,Mastercard,Debit,5831867303465550,7/1/2024,88,YES,2,$12610,10/1/2001,2007,,
170,1370,Mastercard,Debit,5848792320156290,8/1/2020,354,YES,2,$10471,1/1/2008,2010,,
3464,1370,Amex,Credit,354174665165986,2/1/2023,490,YES,2,$25100,6/1/2010,2010,,
721,897,Mastercard,Credit,5648920659581650,3/1/2022,9,YES,2,$10200,1/1/2020,2020,,
4458,897,Mastercard,Debit,5039518885202190,9/1/2022,731,NO,1,$13460,8/1/2016,2016,,
1992,262,Visa,Debit,4258875940264450,4/1/2022,889,NO,1,$9765,2/1/2020,2020,,
722,262,Mastercard,Credit,5184235869070080,9/1/2023,200,YES,1,$5900,1/1/2020,2020,,
1746,262,Mastercard,Debit (Prepaid),5922455636977980,9/1/2021,516,YES,1,$62,2/1/2020,2020,,
723,1781,Mastercard,Debit,5205146873846140,3/1/2020,412,YES,1,$10673,1/1/2020,2020,,
6018,1781,Mastercard,Debit,5271577810389280,11/1/2023,444,NO,2,$14959,12/1/2010,2013,,
3032,1781,Visa,Debit,4421074314274460,10/1/2015,365,YES,2,$4924,5/1/2009,2013,,
5554,457,Visa,Credit,4765720927158180,6/1/2020,635,YES,1,$12900,11/1/2008,2010,,
3129,457,Amex,Credit,323995995043195,3/1/2021,845,YES,2,$4300,5/1/2013,2013,,
4222,457,Mastercard,Debit,5325429814066260,7/1/2024,405,YES,2,$16134,8/1/2007,2010,,
3751,457,Visa,Credit,4827782115726480,7/1/2023,26,YES,2,$7900,7/1/2005,2006,,
2740,160,Visa,Debit,4052223642085360,11/1/2020,695,YES,1,$15204,4/1/2014,2014,,
1747,160,Mastercard,Debit,5043025719349380,10/1/2022,212,YES,2,$12282,2/1/2020,2020,,
4914,160,Mastercard,Debit (Prepaid),5097177024373440,3/1/2020,487,YES,1,$79,9/1/2017,2017,,
3072,1655,Mastercard,Debit,5129559258430450,2/1/2015,315,YES,2,$22679,5/1/2010,2010,,
947,1655,Visa,Credit,4848478019868040,2/1/2020,877,YES,1,$5500,1/1/2020,2020,,
1236,1655,Mastercard,Credit,5273827620362750,12/1/2012,361,YES,1,$8400,2/1/2010,2013,,
1208,984,Discover,Credit,6617667813539640,6/1/2022,357,YES,2,$6900,2/1/2010,2015,,
2796,984,Visa,Debit,4735265751138650,8/1/2022,484,YES,1,$14217,5/1/1997,2013,,
4088,984,Mastercard,Debit,5466783111172180,2/1/2024,259,YES,1,$9226,8/1/1997,2015,,
3836,984,Discover,Credit,6286867412246580,2/1/2020,286,YES,2,$4000,7/1/2008,2008,,
121,984,Visa,Credit,4163142253525850,5/1/2024,949,YES,2,$10600,1/1/2006,2015,,
724,1329,Mastercard,Debit (Prepaid),5809675483353800,4/1/2020,851,YES,1,$69,1/1/2020,2020,,
725,1329,Mastercard,Debit,5049740310754290,11/1/2024,203,NO,2,$10964,1/1/2020,2020,,
1748,1329,Mastercard,Debit,5586967087960860,7/1/2023,920,NO,1,$8651,2/1/2020,2020,,
3154,1329,Mastercard,Debit,5371618774432890,7/1/2017,17,YES,1,$9800,5/1/2014,2014,,
3461,1535,Visa,Credit,4086767707930240,6/1/2019,906,YES,2,$9200,6/1/2009,2009,,
187,1535,Visa,Debit,4315296241283750,8/1/2021,887,YES,1,$17231,1/1/2008,2008,,
948,1220,Visa,Debit,4448638660853560,5/1/2022,705,YES,2,$21782,1/1/2020,2020,,
949,833,Visa,Debit,4243196015563980,1/1/2020,369,YES,1,$16736,1/1/2020,2020,,
1749,833,Mastercard,Debit,5886331202952820,4/1/2023,569,YES,1,$16986,2/1/2020,2020,,
2577,295,Mastercard,Debit,5606664610863320,4/1/2024,859,YES,2,$5521,4/1/2008,2015,,
2101,1434,Visa,Debit,4683529333850680,1/1/2023,987,YES,2,$27776,3/1/2005,2009,,
5776,1434,Amex,Credit,340472738242121,5/1/2021,594,YES,1,$10800,12/1/2002,2012,,
3594,1434,Mastercard,Credit,5582873367992930,5/1/2016,523,YES,1,$4300,6/1/2015,2015,,
5765,1434,Mastercard,Credit,5894846894284590,10/1/2020,560,YES,1,$11300,12/1/2000,2010,,
1750,208,Mastercard,Debit,5973418253600950,5/1/2023,54,YES,1,$31164,2/1/2020,2020,,
4980,208,Amex,Credit,331642499814393,8/1/2020,68,YES,1,$13900,10/1/2003,2003,,
2426,208,Visa,Debit,4455787437333570,11/1/2023,216,YES,2,$23834,4/1/2001,2014,,
5640,1909,Visa,Debit,4129826777465620,11/1/2021,941,YES,1,$9599,11/1/2010,2010,,
4017,1909,Visa,Debit,4928809249781800,9/1/2021,962,YES,1,$8177,7/1/2013,2013,,
1136,1909,Amex,Credit,356753784698882,1/1/2015,199,YES,1,$6100,2/1/2008,2019,,
5207,1909,Mastercard,Debit,5244932923677510,7/1/2020,633,YES,2,$3658,10/1/2010,2016,,
4752,1356,Visa,Credit,4054184324450510,8/1/2022,45,YES,2,$8100,9/1/2009,2015,,
2862,1356,Mastercard,Credit,5533435981760040,4/1/2005,746,YES,2,$7900,5/1/2004,2009,,
1751,1356,Mastercard,Debit (Prepaid),5019455882080710,5/1/2024,607,YES,2,$57,2/1/2020,2020,,
4057,1356,Mastercard,Debit,5859718770565480,8/1/2020,127,YES,1,$12170,7/1/2017,2017,,
5480,1356,Amex,Credit,309524218964644,9/1/2024,665,YES,2,$10400,11/1/2007,2009,,
5905,265,Mastercard,Credit,5369677036150950,12/1/2024,992,YES,1,$12000,12/1/2007,2009,,
1264,265,Visa,Credit,4179464821874360,10/1/2022,376,YES,2,$16600,2/1/2010,2010,,
2305,265,Mastercard,Debit,5187470414488990,5/1/2023,680,NO,1,$13900,3/1/2012,2012,,
2909,1947,Mastercard,Debit,5611228007672260,1/1/2019,578,NO,2,$11817,5/1/2006,2009,,
2271,1947,Visa,Debit,4909515632835130,5/1/2015,967,YES,1,$1433,3/1/2010,2010,,
205,1947,Mastercard,Debit,5671721481892550,7/1/2022,733,YES,1,$11982,1/1/2009,2013,,
2654,1947,Mastercard,Debit,5263399480715020,9/1/2022,84,YES,1,$5440,4/1/2010,2010,,
3159,1089,Visa,Debit,4171386450929970,10/1/2020,702,YES,1,$32269,5/1/2014,2014,,
3487,1089,Mastercard,Debit (Prepaid),5992452355066260,7/1/2010,255,YES,1,$68,6/1/2010,2011,,
2682,1089,Mastercard,Debit,5862553540544500,8/1/2022,206,YES,2,$25390,4/1/2011,2011,,
726,1790,Mastercard,Debit (Prepaid),5904726356147300,9/1/2021,689,YES,2,$73,1/1/2020,2020,,
1752,1999,Mastercard,Debit,5245266215525840,1/1/2021,956,YES,1,$14895,2/1/2020,2020,,
1993,1999,Visa,Credit,4605955992344250,11/1/2022,710,YES,2,$7100,2/1/2020,2020,,
1753,614,Mastercard,Debit,5173250188599460,2/1/2020,842,YES,1,$12829,2/1/2020,2020,,
4002,614,Mastercard,Debit,5953826141797560,7/1/2024,781,YES,1,$19508,7/1/2012,2012,,
4753,614,Visa,Credit,4679944060407470,5/1/2021,328,YES,1,$12700,9/1/2009,2015,,
416,614,Amex,Credit,376263258046959,2/1/2020,498,YES,1,$13700,1/1/2020,2020,,
2094,614,Mastercard,Debit,5303628231225880,9/1/2022,849,YES,1,$26467,3/1/2005,2007,,
6065,614,Visa,Debit,4009824948264770,12/1/2011,343,YES,2,$25059,12/1/2011,2011,,
2953,614,Visa,Debit,4208882690900430,9/1/2021,889,YES,2,$17403,5/1/2007,2010,,
340,814,Visa,Credit,4458593801378180,7/1/2024,713,YES,2,$7400,1/1/2014,2014,,
2955,814,Amex,Credit,304032329695965,7/1/2020,406,YES,2,$14300,5/1/2008,2012,,
4536,814,Mastercard,Debit,5975850851446040,10/1/2024,385,YES,2,$8262,9/1/2003,2018,,
4444,814,Visa,Credit,4107536740374300,4/1/2018,877,YES,1,$7700,8/1/2014,2014,,
950,175,Visa,Debit (Prepaid),4342161680384570,6/1/2020,911,YES,2,$37,1/1/2020,2020,,
5267,305,Visa,Debit,4608939462503360,11/1/2015,656,NO,1,$13767,10/1/2012,2012,,
341,305,Visa,Debit (Prepaid),4181646920762730,5/1/2020,86,YES,1,$90,1/1/2014,2014,,
2448,305,Mastercard,Debit,5023221503017150,5/1/2006,739,YES,2,$11408,4/1/2003,2010,,
2338,1225,Visa,Credit,4529057760721500,4/1/2020,270,YES,2,$2400,3/1/2014,2014,,
1163,1225,Visa,Credit,4234868356191480,11/1/2024,759,YES,2,$18600,2/1/2008,2011,,
5762,1225,Mastercard,Debit,5469185883238390,2/1/2024,610,YES,2,$15422,12/1/1999,2009,,
4754,1405,Visa,Debit,4324994489841340,11/1/2024,374,YES,2,$19575,9/1/2009,2009,,
2690,1405,Visa,Debit (Prepaid),4465717590252400,10/1/2020,476,YES,2,$62,4/1/2011,2011,,
2939,1405,Mastercard,Credit,5520845437304870,2/1/2018,530,NO,1,$10800,5/1/2007,2009,,
5922,1405,Amex,Credit,343577155217599,7/1/2013,751,YES,2,$12400,12/1/2008,2010,,
5039,1405,Visa,Debit,4563222610324200,11/1/2022,673,YES,1,$30314,10/1/2005,2007,,
2578,1405,Mastercard,Debit,5599596861279010,11/1/2020,190,YES,1,$16317,4/1/2008,2010,,
4844,1405,Visa,Debit,4700587500082030,1/1/2023,458,YES,1,$26033,9/1/2012,2012,,
5420,1405,Visa,Credit,4668774755047550,4/1/2023,733,NO,1,$11600,11/1/2004,2008,,
5994,1478,Discover,Credit,6113554012285560,3/1/2022,285,YES,2,$14800,12/1/2010,2011,,
4789,1478,Mastercard,Debit,5418595509569230,9/1/2024,749,YES,2,$4183,9/1/2010,2010,,
1237,1478,Mastercard,Debit,5024480860444780,3/1/2024,877,YES,1,$6732,2/1/2010,2010,,
3415,1920,Amex,Credit,347590336473806,8/1/2021,561,YES,1,$8200,6/1/2009,2013,,
5579,1920,Mastercard,Debit,5523829978930620,2/1/2024,247,NO,2,$1726,11/1/2009,2014,,
2791,1920,Visa,Debit,4515665907154910,6/1/2020,91,NO,2,$20318,5/1/1996,2015,,
3861,1920,Mastercard,Debit (Prepaid),5198349029624240,9/1/2023,52,YES,2,$42,7/1/2008,2017,,
4412,241,Mastercard,Debit,5648990684688270,9/1/2020,557,YES,1,$18654,8/1/2013,2013,,
4506,241,Mastercard,Debit,5877605571862970,8/1/2023,436,YES,1,$11219,9/1/2000,2010,,
2749,241,Mastercard,Debit,5424175323034310,11/1/2018,340,YES,1,$11143,4/1/2015,2015,,
3921,241,Visa,Credit,4241977850163960,5/1/2022,803,NO,1,$6900,7/1/2009,2012,,
58,241,Mastercard,Debit,5337331365480770,4/1/2019,672,YES,2,$12861,1/1/2004,2008,,
3818,331,Mastercard,Debit,5949441299547680,1/1/2021,269,YES,1,$12801,7/1/2007,2011,,
1994,331,Visa,Credit,4353130198173890,3/1/2024,851,YES,2,$6300,2/1/2020,2020,,
417,8,Amex,Credit,366949625918264,7/1/2022,960,YES,1,$12900,1/1/2020,2020,,
418,8,Amex,Credit,351563977299905,4/1/2022,915,YES,2,$12800,1/1/2020,2020,,
727,1354,Mastercard,Debit,5290775938068360,2/1/2020,372,YES,2,$3861,1/1/2020,2020,,
5447,1354,Visa,Debit,4098930150034370,8/1/2007,821,YES,2,$8024,11/1/2005,2011,,
1995,1354,Visa,Debit,4433713978036650,2/1/2020,989,YES,2,$16452,2/1/2020,2020,,
3102,1258,Mastercard,Debit,5477831310262420,12/1/2020,288,YES,1,$24326,5/1/2011,2011,,
1105,1258,Discover,Credit,6116887229829450,4/1/2017,772,YES,2,$9600,2/1/2007,2012,,
3901,1258,Mastercard,Credit,5115594587514450,11/1/2020,682,YES,2,$5400,7/1/2009,2010,,
4830,1258,Visa,Debit,4246770344294430,12/1/2014,779,YES,1,$26158,9/1/2011,2011,,
206,1258,Mastercard,Debit (Prepaid),5777252404670450,12/1/2023,26,YES,1,$65,1/1/2009,2009,,
5951,1258,Visa,Debit,4443261006820280,7/1/2024,583,YES,1,$24674,12/1/2008,2010,,
3561,1258,Visa,Debit,4709355283958400,11/1/2022,7,NO,1,$14484,6/1/2012,2012,,
3945,919,Mastercard,Debit,5559774982144160,1/1/2021,233,YES,1,$20765,7/1/2010,2014,,
6124,919,Mastercard,Credit,5077326215891910,4/1/2021,470,YES,2,$17100,12/1/2016,2016,,
4733,1447,Mastercard,Credit,5861460389220800,2/1/2022,901,YES,1,$3600,9/1/2009,2009,,
728,902,Mastercard,Debit,5268061657818190,3/1/2023,669,YES,1,$14139,1/1/2020,2020,,
951,1318,Visa,Credit,4763790665708310,4/1/2024,729,YES,1,$10600,1/1/2020,2020,,
729,1318,Mastercard,Debit,5939726039641830,1/1/2020,670,YES,1,$22844,1/1/2020,2020,,
730,1318,Mastercard,Debit,5989639729186960,3/1/2020,385,YES,1,$15212,1/1/2020,2020,,
1458,1318,Discover,Credit,6429670593440590,5/1/2022,863,YES,2,$17300,2/1/2020,2020,,
731,1545,Mastercard,Debit,5229268684192800,10/1/2022,810,YES,2,$13088,1/1/2020,2020,,
419,1545,Amex,Credit,349828182407923,1/1/2020,939,YES,1,$5700,1/1/2020,2020,,
1754,1545,Mastercard,Debit,5237713667538120,2/1/2020,674,YES,1,$19294,2/1/2020,2020,,
732,1001,Mastercard,Debit,5510238208636520,1/1/2020,842,YES,2,$8876,1/1/2020,2020,,
5070,1315,Visa,Debit,4551026838442520,12/1/2013,610,YES,1,$9922,10/1/2006,2011,,
5719,1315,Visa,Debit,4848774820047540,11/1/2024,454,YES,1,$14514,11/1/2015,2015,,
2556,1315,Visa,Debit,4857655456740060,1/1/2023,655,NO,1,$14464,4/1/2007,2008,,
5434,1315,Mastercard,Credit,5237779163714210,1/1/2021,520,YES,1,$10600,11/1/2005,2009,,
4790,323,Mastercard,Credit,5017550508372770,9/1/2018,481,NO,1,$5900,9/1/2010,2011,,
4268,323,Mastercard,Debit,5644486560076370,10/1/2024,413,YES,2,$5082,8/1/2008,2009,,
